Date,Store,total_units,total_sales,hours_total,productivity_units,productivity_sales
2010-10-01,29,66,474698.01,9.32,7.081545064377682,50933.26287553648
2010-10-08,29,67,530059.06,9.34,7.173447537473233,56751.505353319066
2010-10-15,29,66,483011.69,9.32,7.081545064377682,51825.28862660944
2010-10-22,29,66,505221.17,9.32,7.081545064377682,54208.28004291845
2010-10-29,29,67,527058.59,9.34,7.173447537473233,56430.25588865096
2010-11-05,29,68,521002.97,9.36,7.264957264957266,55662.71047008547
2010-11-12,29,67,524450.7,9.34,7.173447537473233,56151.038543897215
2010-11-19,29,67,508174.55,9.34,7.173447537473233,54408.410064239826
2010-11-26,29,68,975268.91,9.36,7.264957264957266,104195.39636752137
2010-12-03,29,67,642678.53,9.34,7.173447537473233,68809.26445396146
2010-12-10,29,67,713834.74,9.34,7.173447537473233,76427.70235546038
2010-12-17,29,68,850538.25,9.36,7.264957264957266,90869.47115384616
2010-12-24,29,68,1130926.79,9.36,7.264957264957266,120825.51175213676
2010-12-31,29,66,465992.02,9.32,7.081545064377682,49999.143776824036
2011-01-07,29,68,455952.18,9.36,7.264957264957266,48712.83974358974
2011-01-14,29,66,426905.26,9.32,7.081545064377682,45805.28540772532
2011-01-21,29,64,445134.15,9.28,6.8965517241379315,47967.04202586207
2011-01-28,29,65,410426.97,9.3,6.989247311827956,44131.93225806451
2011-02-04,29,66,504126.89,9.32,7.081545064377682,54090.86802575107
2011-02-11,29,66,550387.78,9.32,7.081545064377682,59054.48283261803
2011-02-18,29,66,542529.21,9.32,7.081545064377682,58211.288626609436
2011-02-25,29,64,483660.15,9.28,6.8965517241379315,52118.55064655173
2011-03-04,29,66,536031.67,9.32,7.081545064377682,57514.127682403436
2011-03-11,29,65,493430.45,9.3,6.989247311827956,53057.037634408596
2011-03-18,29,66,493653.43,9.32,7.081545064377682,52967.106223175964
2011-03-25,29,65,478773.05,9.3,6.989247311827956,51480.973118279566
2011-04-01,29,65,475615.26,9.3,6.989247311827956,51141.42580645161
2011-04-08,29,66,505304.33,9.32,7.081545064377682,54217.20278969957
2011-04-15,29,65,518245.97,9.3,6.989247311827956,55725.37311827956
2011-04-22,29,66,589252.69,9.32,7.081545064377682,63224.537553648064
2011-04-29,29,68,493078.64,9.36,7.264957264957266,52679.34188034188
2011-05-06,29,66,534372.53,9.32,7.081545064377682,57336.108369098714
2011-05-13,29,66,549551.02,9.32,7.081545064377682,58964.7017167382
2011-05-20,29,66,492932.51,9.32,7.081545064377682,52889.75429184549
2011-05-27,29,68,550735.64,9.36,7.264957264957266,58839.27777777778
2011-06-03,29,66,598251.5700000001,9.32,7.081545064377682,64190.08261802576
2011-06-10,29,66,558431.4400000001,9.32,7.081545064377682,59917.5364806867
2011-06-17,29,66,536914.17,9.32,7.081545064377682,57608.81652360515
2011-06-24,29,66,545368.17,9.32,7.081545064377682,58515.89806866953
2011-07-01,29,66,567114.6,9.32,7.081545064377682,60849.206008583686
2011-07-08,29,66,547586.07,9.32,7.081545064377682,58753.870171673814
2011-07-15,29,66,505246.15,9.32,7.081545064377682,54210.960300429186
2011-07-22,29,66,507335.75,9.32,7.081545064377682,54435.16630901287
2011-07-29,29,67,474653.06,9.34,7.173447537473233,50819.38543897216
2011-08-05,29,67,503486.37,9.34,7.173447537473233,53906.463597430404
2011-08-12,29,66,471311.5,9.32,7.081545064377682,50569.90343347639
2011-08-19,29,67,498056.0,9.34,7.173447537473233,53325.05353319058
2011-08-26,29,68,608294.98,9.36,7.264957264957266,64988.779914529914
2011-09-02,29,66,497085.91,9.32,7.081545064377682,53335.39806866952
2011-09-09,29,67,505406.72,9.34,7.173447537473233,54112.06852248394
2011-09-16,29,67,474129.35,9.34,7.173447537473233,50763.31370449679
2011-09-23,29,67,475696.37,9.34,7.173447537473233,50931.08886509636
2011-09-30,29,66,446516.26,9.32,7.081545064377682,47909.46995708154
2011-10-07,29,68,514993.0,9.36,7.264957264957266,55020.619658119664
2011-10-14,29,68,475776.45,9.36,7.264957264957266,50830.81730769231
2011-10-21,29,67,505068.22,9.34,7.173447537473233,54075.826552462524
2011-10-28,29,65,515119.64,9.3,6.989247311827956,55389.20860215054
2011-11-04,29,66,620735.72,9.32,7.081545064377682,66602.54506437767
2011-11-11,29,67,531600.62,9.34,7.173447537473233,56916.55460385439
2011-11-18,29,65,504601.29,9.3,6.989247311827956,54258.20322580644
2011-11-25,29,67,913165.19,9.34,7.173447537473233,97769.29229122055
2011-12-02,29,67,579874.22,9.34,7.173447537473233,62085.03426124197
2011-12-09,29,66,633240.53,9.32,7.081545064377682,67944.26287553649
2011-12-16,29,68,736805.66,9.36,7.264957264957266,78718.55341880342
2011-12-23,29,67,1016637.39,9.34,7.173447537473233,108847.68629550321
2011-12-30,29,67,551743.05,9.34,7.173447537473233,59073.13169164883
2012-01-06,29,68,469773.85,9.36,7.264957264957266,50189.51388888889
2012-01-13,29,67,444756.37,9.34,7.173447537473233,47618.45503211991
2012-01-20,29,67,446863.31,9.34,7.173447537473233,47844.0374732334
2012-01-27,29,66,395987.24,9.32,7.081545064377682,42487.90128755364
2012-02-03,29,65,493159.35,9.3,6.989247311827956,53027.88709677419
2012-02-10,29,66,545840.05,9.32,7.081545064377682,58566.528969957086
2012-02-17,29,68,559606.91,9.36,7.264957264957266,59787.06303418804
2012-02-24,29,67,488782.63,9.34,7.173447537473233,52332.187366167025
2012-03-02,29,66,500801.72,9.32,7.081545064377682,53734.09012875536
2012-03-09,29,66,504750.35,9.32,7.081545064377682,54157.76287553648
2012-03-16,29,66,489293.72,9.32,7.081545064377682,52499.32618025751
2012-03-23,29,65,517408.48,9.3,6.989247311827956,55635.320430107524
2012-03-30,29,67,504566.28,9.34,7.173447537473233,54022.08565310493
2012-04-06,29,67,633826.55,9.34,7.173447537473233,67861.51498929337
2012-04-13,29,66,520493.83,9.32,7.081545064377682,55846.97746781116
2012-04-20,29,67,525200.59,9.34,7.173447537473233,56231.326552462524
2012-04-27,29,64,497250.22,9.28,6.8965517241379315,53582.99784482759
2012-05-04,29,64,504963.84,9.28,6.8965517241379315,54414.20689655173
2012-05-11,29,67,529707.87,9.34,7.173447537473233,56713.90471092077
2012-05-18,29,66,543706.04,9.32,7.081545064377682,58337.557939914164
2012-05-25,29,67,549665.67,9.34,7.173447537473233,58850.71413276232
2012-06-01,29,66,576252.35,9.32,7.081545064377682,61829.65128755364
2012-06-08,29,65,554093.15,9.3,6.989247311827956,59579.908602150535
2012-06-15,29,67,552338.76,9.34,7.173447537473233,59136.91220556745
2012-06-22,29,66,581854.5,9.32,7.081545064377682,62430.740343347636
2012-06-29,29,64,555954.13,9.28,6.8965517241379315,59908.85021551725
2012-07-06,29,67,578832.41,9.34,7.173447537473233,61973.49143468951
2012-07-13,29,63,514709.76,9.26,6.8034557235421165,55584.20734341253
2012-07-20,29,65,506705.36,9.3,6.989247311827956,54484.44731182795
2012-07-27,29,65,475158.24,9.3,6.989247311827956,51092.28387096774
2012-08-03,29,66,504754.74,9.32,7.081545064377682,54158.2339055794
2012-08-10,29,66,518628.42,9.32,7.081545064377682,55646.82618025751
2012-08-17,29,63,416881.66,9.26,6.8034557235421165,45019.61771058315
2012-08-24,29,65,615026.15,9.3,6.989247311827956,66131.8440860215
2012-08-31,29,67,545844.91,9.34,7.173447537473233,58441.639186295506
2012-09-07,29,67,540811.85,9.34,7.173447537473233,57902.76766595289
2012-09-14,29,66,475127.18,9.32,7.081545064377682,50979.31115879828
2012-09-21,29,66,489079.23,9.32,7.081545064377682,52476.31223175965
2012-09-28,29,66,489674.23,9.32,7.081545064377682,52540.15343347639
2012-10-05,29,65,520632.8,9.3,6.989247311827956,55982.02150537634
2012-10-12,29,66,513737.0,9.32,7.081545064377682,55121.99570815451
2012-10-19,29,65,516909.24,9.3,6.989247311827956,55581.63870967741
2012-10-26,29,65,534970.68,9.3,6.989247311827956,57523.72903225807
2010-02-05,30,52,465108.52,9.04,5.7522123893805315,51450.0575221239
2010-02-12,30,49,497374.57,8.98,5.456570155902004,55386.92316258352
2010-02-19,30,49,463513.26,8.98,5.456570155902004,51616.17594654788
2010-02-26,30,52,472330.71,9.04,5.7522123893805315,52248.97234513275
2010-03-05,30,50,472591.07,9.0,5.555555555555555,52510.11888888889
2010-03-12,30,51,468189.93,9.02,5.65410199556541,51905.75720620843
2010-03-19,30,50,445736.36,9.0,5.555555555555555,49526.26222222222
2010-03-26,30,50,442457.35,9.0,5.555555555555555,49161.927777777775
2010-04-02,30,50,457884.06,9.0,5.555555555555555,50876.00666666667
2010-04-09,30,52,454800.96,9.04,5.7522123893805315,50309.840707964606
2010-04-16,30,50,471054.16,9.0,5.555555555555555,52339.35111111111
2010-04-23,30,50,462454.39,9.0,5.555555555555555,51383.821111111116
2010-04-30,30,49,456140.34,8.98,5.456570155902004,50795.13808463252
2010-05-07,30,49,457883.94,8.98,5.456570155902004,50989.30289532294
2010-05-14,30,47,461868.09,8.94,5.257270693512305,51663.09731543625
2010-05-21,30,50,455751.84,9.0,5.555555555555555,50639.09333333334
2010-05-28,30,47,462474.16,8.94,5.257270693512305,51730.8903803132
2010-06-04,30,48,458343.7,8.96,5.357142857142857,51154.43080357143
2010-06-11,30,48,445530.16,8.96,5.357142857142857,49724.34821428571
2010-06-18,30,49,447727.52,8.98,5.456570155902004,49858.298440979954
2010-06-25,30,48,453210.24,8.96,5.357142857142857,50581.49999999999
2010-07-02,30,49,450337.47,8.98,5.456570155902004,50148.93875278396
2010-07-09,30,48,436293.4,8.96,5.357142857142857,48693.45982142857
2010-07-16,30,49,438068.71,8.98,5.456570155902004,48782.70712694877
2010-07-23,30,47,440491.33,8.94,5.257270693512305,49271.960850111864
2010-07-30,30,48,437893.76,8.96,5.357142857142857,48872.07142857143
2010-08-06,30,50,441407.06,9.0,5.555555555555555,49045.22888888889
2010-08-13,30,48,444160.07,8.96,5.357142857142857,49571.436383928565
2010-08-20,30,49,447139.8,8.98,5.456570155902004,49792.850779510016
2010-08-27,30,48,443810.78,8.96,5.357142857142857,49532.453125
2010-09-03,30,49,461548.98,8.98,5.456570155902004,51397.436525612466
2010-09-10,30,49,455162.92,8.98,5.456570155902004,50686.29398663696
2010-09-17,30,48,462058.19,8.96,5.357142857142857,51568.994419642855
2010-09-24,30,49,448392.17,8.98,5.456570155902004,49932.31291759465
2010-10-01,30,48,445475.3,8.96,5.357142857142857,49718.225446428565
2010-10-08,30,50,462080.47,9.0,5.555555555555555,51342.27444444444
2010-10-15,30,49,453943.89,8.98,5.456570155902004,50550.544543429845
2010-10-22,30,51,459631.74,9.02,5.65410199556541,50956.955654102
2010-10-29,30,50,438334.39,9.0,5.555555555555555,48703.821111111116
2010-11-05,30,50,484661.87,9.0,5.555555555555555,53851.31888888889
2010-11-12,30,49,431266.64,8.98,5.456570155902004,48025.23830734967
2010-11-19,30,48,423707.69,8.96,5.357142857142857,47288.80468749999
2010-11-26,30,50,462732.36,9.0,5.555555555555555,51414.706666666665
2010-12-03,30,51,407112.22,9.02,5.65410199556541,45134.39246119734
2010-12-10,30,51,428631.91,9.02,5.65410199556541,47520.167405764965
2010-12-17,30,50,445332.28,9.0,5.555555555555555,49481.36444444445
2010-12-24,30,51,519354.88,9.02,5.65410199556541,57578.14634146342
2010-12-31,30,48,397631.02,8.96,5.357142857142857,44378.46205357143
2011-01-07,30,49,451077.21,8.98,5.456570155902004,50231.315144766144
2011-01-14,30,49,465408.72,8.98,5.456570155902004,51827.25167037862
2011-01-21,30,48,439132.62,8.96,5.357142857142857,49010.33705357142
2011-01-28,30,49,425989.04,8.98,5.456570155902004,47437.53229398663
2011-02-04,30,48,490970.95,8.96,5.357142857142857,54795.86495535714
2011-02-11,30,47,470921.24,8.94,5.257270693512305,52675.75391498882
2011-02-18,30,50,417070.51,9.0,5.555555555555555,46341.16777777778
2011-02-25,30,49,432687.97,8.98,5.456570155902004,48183.51559020044
2011-03-04,30,49,443334.71,8.98,5.456570155902004,49369.12138084632
2011-03-11,30,50,438529.81,9.0,5.555555555555555,48725.53444444444
2011-03-18,30,50,425470.84,9.0,5.555555555555555,47274.53777777778
2011-03-25,30,53,431754.01,9.06,5.849889624724062,47654.96799116998
2011-04-01,30,53,437926.79,9.06,5.849889624724062,48336.29028697571
2011-04-08,30,56,443889.5,9.12,6.140350877192983,48672.09429824562
2011-04-15,30,53,426666.92,9.06,5.849889624724062,47093.47902869757
2011-04-22,30,52,445358.73,9.04,5.7522123893805315,49265.34623893806
2011-04-29,30,52,423687.2,9.04,5.7522123893805315,46868.05309734514
2011-05-06,30,54,438789.52,9.08,5.947136563876652,48324.837004405286
2011-05-13,30,55,424614.59,9.1,6.043956043956044,46660.943956043964
2011-05-20,30,51,435102.2,9.02,5.65410199556541,48237.49445676275
2011-05-27,30,52,429305.82,9.04,5.7522123893805315,47489.58185840709
2011-06-03,30,51,432808.48,9.02,5.65410199556541,47983.20177383592
2011-06-10,30,52,424697.05,9.04,5.7522123893805315,46979.7621681416
2011-06-17,30,53,435481.03,9.06,5.849889624724062,48066.33885209713
2011-06-24,30,52,422715.74,9.04,5.7522123893805315,46760.590707964606
2011-07-01,30,52,428782.38,9.04,5.7522123893805315,47431.679203539825
2011-07-08,30,54,419764.37,9.08,5.947136563876652,46229.55616740088
2011-07-15,30,51,420515.63,9.02,5.65410199556541,46620.358093126386
2011-07-22,30,52,423441.76,9.04,5.7522123893805315,46840.90265486726
2011-07-29,30,50,414245.96,9.0,5.555555555555555,46027.32888888889
2011-08-05,30,50,431798.64,9.0,5.555555555555555,47977.62666666667
2011-08-12,30,52,412224.67,9.04,5.7522123893805315,45600.07411504425
2011-08-19,30,52,414450.61,9.04,5.7522123893805315,45846.306415929204
2011-08-26,30,49,387944.83,8.98,5.456570155902004,43200.98329621381
2011-09-02,30,52,369722.32,9.04,5.7522123893805315,40898.48672566372
2011-09-09,30,48,370897.82,8.96,5.357142857142857,41394.845982142855
2011-09-16,30,50,382914.66,9.0,5.555555555555555,42546.073333333334
2011-09-23,30,49,391837.56,8.98,5.456570155902004,43634.472160356345
2011-09-30,30,48,387001.13,8.96,5.357142857142857,43192.09040178571
2011-10-07,30,47,417528.26,8.94,5.257270693512305,46703.38478747204
2011-10-14,30,46,410711.99,8.92,5.15695067264574,46043.945067264576
2011-10-21,30,48,428958.53,8.96,5.357142857142857,47874.8359375
2011-10-28,30,49,426151.88,8.98,5.456570155902004,47455.66592427617
2011-11-04,30,48,432359.04,8.96,5.357142857142857,48254.35714285714
2011-11-11,30,48,409686.63,8.96,5.357142857142857,45723.95424107143
2011-11-18,30,52,436462.63,9.04,5.7522123893805315,48281.26438053098
2011-11-25,30,52,452163.93,9.04,5.7522123893805315,50018.133849557526
2011-12-02,30,52,412385.75,9.04,5.7522123893805315,45617.89269911505
2011-12-09,30,52,436741.02,9.04,5.7522123893805315,48312.05973451328
2011-12-16,30,53,441265.08,9.06,5.849889624724062,48704.75496688742
2011-12-23,30,51,492022.68,9.02,5.65410199556541,54547.968957871395
2011-12-30,30,51,376777.45,9.02,5.65410199556541,41771.335920177386
2012-01-06,30,50,457030.86,9.0,5.555555555555555,50781.206666666665
2012-01-13,30,50,447023.91,9.0,5.555555555555555,49669.323333333334
2012-01-20,30,50,438760.62,9.0,5.555555555555555,48751.18
2012-01-27,30,52,433037.66,9.04,5.7522123893805315,47902.39601769912
2012-02-03,30,53,434080.74,9.06,5.849889624724062,47911.78145695364
2012-02-10,30,53,451365.99,9.06,5.849889624724062,49819.645695364234
2012-02-17,30,51,435109.11,9.02,5.65410199556541,48238.26053215078
2012-02-24,30,52,425215.71,9.04,5.7522123893805315,47037.13606194691
2012-03-02,30,54,438640.61,9.08,5.947136563876652,48308.4372246696
2012-03-09,30,53,446617.89,9.06,5.849889624724062,49295.57284768212
2012-03-16,30,50,413617.45,9.0,5.555555555555555,45957.49444444445
2012-03-23,30,52,430222.97,9.04,5.7522123893805315,47591.03650442478
2012-03-30,30,51,449603.91,9.02,5.65410199556541,49845.22283813747
2012-04-06,30,52,461511.92,9.04,5.7522123893805315,51052.203539823015
2012-04-13,30,51,428784.7,9.02,5.65410199556541,47537.10643015521
2012-04-20,30,51,462909.41,9.02,5.65410199556541,51320.33370288248
2012-04-27,30,49,433744.83,8.98,5.456570155902004,48301.20601336303
2012-05-04,30,49,454477.54,8.98,5.456570155902004,50609.971046770595
2012-05-11,30,48,436070.45,8.96,5.357142857142857,48668.577008928565
2012-05-18,30,48,460945.14,8.96,5.357142857142857,51444.77008928571
2012-05-25,30,47,449355.91,8.94,5.257270693512305,50263.52460850112
2012-06-01,30,50,427021.18,9.0,5.555555555555555,47446.79777777778
2012-06-08,30,49,437222.94,8.98,5.456570155902004,48688.523385300665
2012-06-15,30,48,438523.24,8.96,5.357142857142857,48942.32589285714
2012-06-22,30,49,428554.63,8.98,5.456570155902004,47723.232739420935
2012-06-29,30,48,423192.4,8.96,5.357142857142857,47231.29464285714
2012-07-06,30,50,440553.42,9.0,5.555555555555555,48950.38
2012-07-13,30,50,417640.34,9.0,5.555555555555555,46404.48222222223
2012-07-20,30,51,427491.04,9.02,5.65410199556541,47393.68514412417
2012-07-27,30,50,424581.17,9.0,5.555555555555555,47175.68555555555
2012-08-03,30,48,425136.55,8.96,5.357142857142857,47448.27566964285
2012-08-10,30,50,430878.28,9.0,5.555555555555555,47875.36444444445
2012-08-17,30,48,423351.15,8.96,5.357142857142857,47249.01227678571
2012-08-24,30,51,425296.65,9.02,5.65410199556541,47150.4046563193
2012-08-31,30,52,439132.5,9.04,5.7522123893805315,48576.60398230089
2012-09-07,30,51,433565.77,9.02,5.65410199556541,48067.15853658537
2012-09-14,30,50,437773.31,9.0,5.555555555555555,48641.47888888889
2012-09-21,30,48,443891.64,8.96,5.357142857142857,49541.47767857143
2012-09-28,30,49,425410.04,8.98,5.456570155902004,47373.0556792873
2012-10-05,30,49,446751.45,8.98,5.456570155902004,49749.60467706013
2012-10-12,30,49,434593.26,8.98,5.456570155902004,48395.6859688196
2012-10-19,30,49,437537.29,8.98,5.456570155902004,48723.5289532294
2012-10-26,30,49,439424.5,8.98,5.456570155902004,48933.6859688196
2010-02-05,31,73,1469252.05,9.46,7.716701902748413,155312.05602536997
2010-02-12,31,71,1543947.23,9.42,7.537154989384288,163900.97983014863
2010-02-19,31,71,1473386.75,9.42,7.537154989384288,156410.483014862
2010-02-26,31,70,1344354.41,9.4,7.446808510638298,143016.42659574468
2010-03-05,31,71,1384870.51,9.42,7.537154989384288,147013.85456475583
2010-03-12,31,70,1366193.35,9.4,7.446808510638298,145339.71808510637
2010-03-19,31,70,1332261.01,9.4,7.446808510638298,141729.89468085105
2010-03-26,31,71,1229635.7,9.42,7.537154989384288,130534.57537154989
2010-04-02,31,71,1357600.68,9.42,7.537154989384288,144118.96815286623
2010-04-09,31,70,1395710.09,9.4,7.446808510638298,148479.79680851064
2010-04-16,31,70,1367448.28,9.4,7.446808510638298,145473.22127659575
2010-04-23,31,71,1280465.8,9.42,7.537154989384288,135930.55201698514
2010-04-30,31,71,1243200.24,9.42,7.537154989384288,131974.54777070065
2010-05-07,31,71,1381796.8,9.42,7.537154989384288,146687.5583864119
2010-05-14,31,72,1287288.59,9.44,7.627118644067797,136365.31673728814
2010-05-21,31,70,1337405.6,9.4,7.446808510638298,142277.1914893617
2010-05-28,31,71,1309437.17,9.42,7.537154989384288,139006.06900212314
2010-06-04,31,70,1427624.5,9.4,7.446808510638298,151874.94680851063
2010-06-11,31,70,1377092.33,9.4,7.446808510638298,146499.18404255318
2010-06-18,31,71,1368090.08,9.42,7.537154989384288,145232.49256900212
2010-06-25,31,70,1303523.73,9.4,7.446808510638298,138672.73723404255
2010-07-02,31,72,1311704.92,9.44,7.627118644067797,138951.79237288135
2010-07-09,31,72,1315118.4,9.44,7.627118644067797,139313.38983050847
2010-07-16,31,72,1335433.72,9.44,7.627118644067797,141465.43644067796
